Time,T,P,Ia,Ambient_humidity,Ambient_temperature
2024/3/4 20:55,27.20000076,0,0,63.17,20.1
2024/3/4 20:56,27.20000076,0,0,63.2,20.1
2024/3/4 20:57,27,0,0,63.16,20.1
2024/3/4 20:58,27,0,0,63.18,20.1
2024/3/4 20:59,27,0,0,63.15,20.1
2024/3/4 21:00,27,0,0,63.15,20.1
2024/3/4 21:01,27,0,0,63.17,20.1
2024/3/4 21:02,27,0,0,63.2,20.1
2024/3/4 21:03,27,0,0,63.23,20.1
2024/3/4 21:04,27,0,0,63.26,20.1
2024/3/4 21:05,27,0,0,63.28,20.1
2024/3/4 21:06,26.79999924,0,0,63.27,20
2024/3/4 21:07,26.79999924,0,0,63.32,20
2024/3/4 21:08,26.79999924,0,0,63.32,20
2024/3/4 21:09,26.79999924,0,0,63.34,20
2024/3/4 21:10,26.79999924,0,0,63.32,20
2024/3/4 21:11,26.79999924,0,0,63.33,20
2024/3/4 21:12,26.79999924,0,0,63.34,20
2024/3/4 21:13,26.79999924,0,0,63.36,20
2024/3/4 21:14,26.79999924,0,0,63.36,20
2024/3/4 21:15,26.79999924,0,0,63.36,20
2024/3/4 21:16,26.60000038,0,0,63.37,20
2024/3/4 21:17,26.60000038,0,0,63.36,20
2024/3/4 21:18,26.60000038,0,0,63.37,20
2024/3/4 21:19,26.60000038,0,0,63.36,20
2024/3/4 21:20,26.60000038,0,0,63.3,20
2024/3/4 21:21,26.60000038,0,0,63.3,20
2024/3/4 21:22,26.60000038,0,0,63.3,20.04
2024/3/4 21:23,26.60000038,0,0,63.28,20.04
2024/3/4 21:24,26.60000038,0,0,63.24,20.04
2024/3/4 21:25,26.60000038,0,0,63.24,20.1
2024/3/4 21:26,26.60000038,0,0,63.25,20
2024/3/4 21:27,26.60000038,0,0,63.28,20
2024/3/4 21:28,26.60000038,0,0,63.31,20
2024/3/4 21:29,26.60000038,0,0,63.31,20
2024/3/4 21:30,26.39999962,0,0,63.32,20
2024/3/4 21:31,26.39999962,0,0,63.33,20
2024/3/4 21:32,26.39999962,0,0,63.32,20
2024/3/4 21:33,26.39999962,0,0,63.33,20
2024/3/4 21:34,26.39999962,0,0,63.38,20
2024/3/4 21:35,26.39999962,0,0,63.4,20
2024/3/4 21:36,26.39999962,0,0,63.31,20
2024/3/4 21:37,26.39999962,0,0,63.29,20
2024/3/4 21:38,26.39999962,0,0,63.2,20
2024/3/4 21:39,26.39999962,0,0,63.17,20
2024/3/4 21:40,26.39999962,0,0,63.12,20
2024/3/4 21:41,26.39999962,0,0,63.13,20
2024/3/4 21:42,26.39999962,0,0,63.14,20
2024/3/4 21:43,26.39999962,0,0,63.14,20
2024/3/4 21:44,26.20000076,0,0,63.15,20
2024/3/4 21:45,26.20000076,0,0,63.12,20
2024/3/4 21:46,26.20000076,0,0,63.1,20
2024/3/4 21:47,26.20000076,0,0,63.06,20
2024/3/4 21:48,26.20000076,0,0,63.04,20
2024/3/4 21:49,26.20000076,0,0,62.95,20
2024/3/4 21:50,26.20000076,0,0,62.9,20
2024/3/4 21:51,26.20000076,0,0,62.84,20
2024/3/4 21:52,26.20000076,0,0,62.76,20
2024/3/4 21:53,26.20000076,0,0,62.72,20
2024/3/4 21:54,26.20000076,0,0,62.67,20
2024/3/4 21:55,26.20000076,0,0,62.69,20
2024/3/4 21:56,26.20000076,0,0,62.73,20
2024/3/4 21:57,26,0,0,62.76,19.95
2024/3/4 21:58,26,0,0,62.73,19.9
2024/3/4 21:59,26,0,0,62.68,19.9
2024/3/4 22:00,26,0,0,62.61,19.9
2024/3/4 22:01,26,0,0,62.58,19.9
2024/3/4 22:02,26,0,0,62.59,19.9
2024/3/4 22:03,26,0,0,62.58,19.9
2024/3/4 22:04,26,0,0,62.58,19.9
2024/3/4 22:05,26,0,0,62.56,19.9
2024/3/4 22:06,26,0,0,62.53,19.9
2024/3/4 22:07,26,0,0,62.54,19.9
2024/3/4 22:08,26,0,0,62.54,19.9
2024/3/4 22:09,26,0,0,62.56,19.85
2024/3/4 22:10,26,0,0,62.58,19.79
2024/3/4 22:11,25.79999924,0,0,62.6,19.79
2024/3/4 22:12,25.79999924,0,0,62.6,19.79
2024/3/4 22:13,25.79999924,0,0,62.64,19.79
2024/3/4 22:14,25.79999924,0,0,62.64,19.79
2024/3/4 22:15,25.79999924,0,0,62.67,19.79
2024/3/4 22:16,25.79999924,0,0,62.84,19.75
2024/3/4 22:17,25.79999924,0,0,62.94,19.7
2024/3/4 22:18,25.79999924,0,0,63.02,19.7
2024/3/4 22:19,25.79999924,0,0,63.09,19.7
2024/3/4 22:20,25.79999924,0,0,63.11,19.7
2024/3/4 22:21,25.79999924,0,0,63.1,19.7
2024/3/4 22:22,25.79999924,0,0,63.09,19.7
2024/3/4 22:23,25.79999924,0,0,63.15,19.65
2024/3/4 22:24,25.79999924,0,0,63.19,19.6
2024/3/4 22:25,25.79999924,0,0,63.27,19.6
2024/3/4 22:26,25.79999924,0,0,63.35,19.6
2024/3/4 22:27,25.60000038,0,0,63.42,19.6
2024/3/4 22:28,25.60000038,0,0,63.39,19.6
2024/3/4 22:29,25.60000038,0,0,63.46,19.6
2024/3/4 22:30,25.60000038,0,0,63.59,19.5
2024/3/4 22:31,25.60000038,0,0,63.67,19.5
2024/3/4 22:32,25.60000038,0,0,63.72,19.5
2024/3/4 22:33,25.60000038,0,0,63.78,19.5
2024/3/4 22:34,25.60000038,0,0,63.81,19.5
2024/3/4 22:35,25.60000038,0,0,63.81,19.5
2024/3/4 22:36,25.60000038,0,0,63.83,19.5
2024/3/4 22:37,25.60000038,0,0,63.82,19.5
2024/3/4 22:38,25.39999962,0,0,63.82,19.5
2024/3/4 22:39,25.39999962,0,0,63.83,19.5
2024/3/4 22:40,25.39999962,0,0,63.78,19.5
2024/3/4 22:41,25.39999962,0,0,63.77,19.5
2024/3/4 22:42,25.39999962,0,0,63.78,19.5
2024/3/4 22:43,25.39999962,0,0,63.74,19.5
2024/3/4 22:44,25.39999962,0,0,63.68,19.6
2024/3/4 22:45,25.39999962,0,0,63.64,19.6
2024/3/4 22:46,25.39999962,0,0,63.61,19.6
2024/3/4 22:47,25.39999962,0,0,63.56,19.6
2024/3/4 22:48,25.39999962,0,0,63.56,19.6
2024/3/4 22:49,25.39999962,0,0,63.54,19.6
2024/3/4 22:50,25.39999962,0,0,63.55,19.6
2024/3/4 22:51,25.39999962,0,0,63.58,19.6
2024/3/4 22:52,25.39999962,0,0,63.63,19.6
2024/3/4 22:53,25.39999962,0,0,63.69,19.6
2024/3/4 22:54,25.39999962,0,0,63.77,19.6
2024/3/4 22:55,25.39999962,0,0,63.82,19.6
2024/3/4 22:56,25.39999962,0,0,63.88,19.6
2024/3/4 22:57,25.39999962,0,0,64.03,19.6
2024/3/4 22:58,25.39999962,0,0,64.14,19.6
2024/3/4 22:59,25.39999962,0,0,64.17,19.6
2024/3/4 23:00,25.20000076,0,0,64.23,19.6
2024/3/4 23:01,25.20000076,0,0,64.29,19.6
2024/3/4 23:02,25.20000076,0,0,64.41,19.6
2024/3/4 23:03,25.20000076,0,0,64.47,19.6
2024/3/4 23:04,25.20000076,0,0,64.54,19.6
2024/3/4 23:05,25.20000076,0,0,64.67,19.54
2024/3/4 23:06,25.20000076,0,0,64.78,19.5
2024/3/4 23:07,25.20000076,0,0,64.83,19.5
2024/3/4 23:08,25.20000076,0,0,64.91,19.5
2024/3/4 23:09,25.20000076,0,0,64.94,19.5
2024/3/4 23:10,25.20000076,0,0,64.99,19.5
2024/3/4 23:11,25.20000076,0,0,65.04,19.5
2024/3/4 23:12,25.20000076,0,0,65.08,19.5
2024/3/4 23:13,25.20000076,0,0,65.08,19.5
2024/3/4 23:14,25.20000076,0,0,65.14,19.5
2024/3/4 23:15,25.20000076,0,0,65.22,19.5
2024/3/4 23:16,25.20000076,0,0,65.3,19.5
2024/3/4 23:17,25.20000076,0,0,65.36,19.5
2024/3/4 23:18,25.20000076,0,0,65.4,19.5
2024/3/4 23:19,25,0,0,65.41,19.5
2024/3/4 23:20,25,0,0,65.41,19.5
2024/3/4 23:21,25,0,0,65.37,19.5
2024/3/4 23:22,25,0,0,65.37,19.5
2024/3/4 23:23,25,0,0,65.42,19.5
2024/3/4 23:24,25,0,0,65.42,19.5
2024/3/4 23:25,25,0,0,65.41,19.5
2024/3/4 23:26,25,0,0,65.37,19.5
2024/3/4 23:27,25,0,0,65.42,19.5
2024/3/4 23:28,25,0,0,65.44,19.5
2024/3/4 23:29,25,0,0,65.4,19.5
2024/3/4 23:30,25,0,0,65.29,19.5
2024/3/4 23:31,25,0,0,65.12,19.5
2024/3/4 23:32,25,0,0,65,19.6
2024/3/4 23:33,25,0,0,64.87,19.6
2024/3/4 23:34,25,0,0,64.78,19.6
2024/3/4 23:35,25,0,0,64.73,19.6
2024/3/4 23:36,25,0,0,64.58,19.6
2024/3/4 23:37,25,0,0,64.48,19.6
2024/3/4 23:38,25,0,0,64.35,19.6
2024/3/4 23:39,25,0,0,64.28,19.6
2024/3/4 23:40,25,0,0,64.24,19.6
2024/3/4 23:41,25,0,0,64.23,19.6
2024/3/4 23:42,25,0,0,64.17,19.6
2024/3/4 23:43,25,0,0,64.17,19.6
2024/3/4 23:44,25,0,0,64.18,19.6
2024/3/4 23:45,25,0,0,64.18,19.6
2024/3/4 23:46,25,0,0,64.14,19.6
2024/3/4 23:47,25,0,0,64.12,19.6
2024/3/4 23:48,25,0,0,64.23,19.6
2024/3/4 23:49,25,0,0,64.33,19.6
2024/3/4 23:50,25,0,0,64.4,19.6
2024/3/4 23:51,25,0,0,64.44,19.5
2024/3/4 23:52,24.79999924,0,0,64.44,19.5
2024/3/4 23:53,24.79999924,0,0,64.3,19.5
2024/3/4 23:54,24.79999924,0,0,64.22,19.6
2024/3/4 23:55,24.79999924,0,0,64.17,19.6
2024/3/4 23:56,24.79999924,0,0,64.04,19.6
2024/3/4 23:57,24.79999924,0,0,63.92,19.6
2024/3/4 23:58,24.79999924,0,0,63.85,19.6
2024/3/4 23:59,24.79999924,0,0,63.84,19.6
2024/3/5 0:00,24.79999924,0,0,63.86,19.6
2024/3/5 0:01,24.79999924,0,0,63.91,19.5
2024/3/5 0:02,24.79999924,0,0,64,19.5
2024/3/5 0:03,24.79999924,0,0,64.01,19.5
2024/3/5 0:04,24.79999924,0,0,63.9,19.5
2024/3/5 0:05,24.79999924,0,0,63.88,19.5
2024/3/5 0:06,24.79999924,0,0,63.95,19.5
2024/3/5 0:07,24.79999924,0,0,63.97,19.5
2024/3/5 0:08,24.79999924,0,0,63.97,19.5
2024/3/5 0:09,24.79999924,0,0,63.99,19.5
2024/3/5 0:10,24.79999924,0,0,64.04,19.5
2024/3/5 0:11,24.79999924,0,0,64.05,19.5
2024/3/5 0:12,24.79999924,0,0,64.06,19.5
2024/3/5 0:13,24.79999924,0,0,64.08,19.5
2024/3/5 0:14,24.79999924,0,0,64.1,19.5
2024/3/5 0:15,24.79999924,0,0,64.11,19.5
2024/3/5 0:16,24.79999924,0,0,64.04,19.5
2024/3/5 0:17,24.79999924,0,0,64.05,19.5
2024/3/5 0:18,24.79999924,0,0,64.08,19.5
2024/3/5 0:19,24.79999924,0,0,64.1,19.5
2024/3/5 0:20,24.79999924,0,0,64.07,19.5
2024/3/5 0:21,24.79999924,0,0,64.08,19.5
2024/3/5 0:22,24.79999924,0,0,64.07,19.5
2024/3/5 0:23,24.79999924,0,0,64.1,19.5
2024/3/5 0:24,24.79999924,0,0,64.12,19.5
2024/3/5 0:25,24.79999924,0,0,64.21,19.5
2024/3/5 0:26,24.79999924,0,0,64.28,19.5
2024/3/5 0:27,24.79999924,0,0,64.36,19.5
2024/3/5 0:28,24.79999924,0,0,64.44,19.5
2024/3/5 0:29,24.79999924,0,0,64.51,19.5
2024/3/5 0:30,24.79999924,0,0,64.49,19.5
2024/3/5 0:31,24.79999924,0,0,64.48,19.5
2024/3/5 0:32,24.79999924,0,0,64.54,19.5
2024/3/5 0:33,24.79999924,0,0,64.6,19.5
2024/3/5 0:34,24.79999924,0,0,64.62,19.5
2024/3/5 0:35,24.79999924,0,0,64.71,19.5
2024/3/5 0:36,24.79999924,0,0,64.83,19.5
2024/3/5 0:37,24.79999924,0,0,64.94,19.5
2024/3/5 0:38,24.79999924,0,0,65.08,19.5
2024/3/5 0:39,24.79999924,0,0,65.12,19.5
2024/3/5 0:40,24.79999924,0,0,65.19,19.5
2024/3/5 0:41,24.79999924,0,0,65.22,19.5
2024/3/5 0:42,24.79999924,0,0,65.19,19.5
2024/3/5 0:43,24.79999924,0,0,65.12,19.5
2024/3/5 0:44,24.79999924,0,0,65.14,19.5
2024/3/5 0:45,24.79999924,0,0,65.17,19.5
2024/3/5 0:46,24.79999924,0,0,65.36,19.5
2024/3/5 0:47,24.79999924,0,0,65.68,19.5
2024/3/5 0:48,24.79999924,0,0,65.99,19.5
2024/3/5 0:49,24.79999924,0,0,65.96,19.5
2024/3/5 0:50,24.79999924,0,0,66.14,19.5
2024/3/5 0:51,24.79999924,0,0,66.33,19.45
2024/3/5 0:52,24.79999924,0,0,67.05,19.45
2024/3/5 0:53,24.79999924,0,0,67.43,19.4
2024/3/5 0:54,24.79999924,0,0,67.66,19.4
2024/3/5 0:55,24.79999924,0,0,67.69,19.29
2024/3/5 0:56,24.79999924,0,0,67.9,19.29
2024/3/5 0:57,24.79999924,0,0,67.85,19.29
2024/3/5 0:58,24.79999924,0,0,67.85,19.29
2024/3/5 0:59,24.79999924,0,0,67.99,19.29
2024/3/5 1:00,24.79999924,0,0,68.07,19.29
2024/3/5 1:01,24.79999924,0,0,67.92,19.29
2024/3/5 1:02,24.79999924,0,0,67.78,19.29
2024/3/5 1:03,24.79999924,0,0,67.76,19.29
2024/3/5 1:04,24.79999924,0,0,67.89,19.29
2024/3/5 1:05,24.79999924,0,0,67.85,19.29
2024/3/5 1:06,24.79999924,0,0,67.83,19.29
2024/3/5 1:07,24.79999924,0,0,67.92,19.25
2024/3/5 1:08,24.79999924,0,0,67.92,19.2
2024/3/5 1:09,24.79999924,0,0,67.94,19.2
2024/3/5 1:10,24.79999924,0,0,68.01,19.2
2024/3/5 1:11,24.79999924,0,0,68.01,19.2
2024/3/5 1:12,24.60000038,0,0,67.81,19.2
2024/3/5 1:13,24.60000038,0,0,67.69,19.2
2024/3/5 1:14,24.60000038,0,0,67.58,19.25
2024/3/5 1:15,24.60000038,0,0,67.62,19.2
2024/3/5 1:16,24.60000038,0,0,67.74,19.2
2024/3/5 1:17,24.60000038,0,0,67.82,19.2
2024/3/5 1:18,24.60000038,0,0,67.81,19.2
2024/3/5 1:19,24.60000038,0,0,67.83,19.2
2024/3/5 1:20,24.60000038,0,0,67.94,19.15
2024/3/5 1:21,24.60000038,0,0,68.1,19.1
2024/3/5 1:22,24.60000038,0,0,68.21,19.1
2024/3/5 1:23,24.60000038,0,0,68.29,19.1
2024/3/5 1:24,24.60000038,0,0,68.32,19.1
2024/3/5 1:25,24.60000038,0,0,68.39,19.04
2024/3/5 1:26,24.60000038,0,0,68.42,19
2024/3/5 1:27,24.60000038,0,0,68.37,19
2024/3/5 1:28,24.60000038,0,0,68.37,19
2024/3/5 1:29,24.60000038,0,0,68.55,19
2024/3/5 1:30,24.60000038,0,0,68.67,19
2024/3/5 1:31,24.60000038,0,0,68.86,18.95
2024/3/5 1:32,24.60000038,0,0,68.99,18.9
2024/3/5 1:33,24.60000038,0,0,69.12,18.9
2024/3/5 1:34,24.60000038,0,0,69.25,18.9
2024/3/5 1:35,24.60000038,0,0,69.33,18.9
2024/3/5 1:36,24.60000038,0,0,69.44,18.9
2024/3/5 1:37,24.39999962,0,0,69.54,18.79
2024/3/5 1:38,24.39999962,0,0,69.68,18.79
2024/3/5 1:39,24.39999962,0,0,69.82,18.79
2024/3/5 1:40,24.39999962,0,0,69.94,18.79
2024/3/5 1:41,24.39999962,0,0,70.08,18.79
2024/3/5 1:42,24.39999962,0,0,70.18,18.79
2024/3/5 1:43,24.39999962,0,0,70.21,18.79
2024/3/5 1:44,24.39999962,0,0,70.26,18.75
2024/3/5 1:45,24.39999962,0,0,70.17,18.79
2024/3/5 1:46,24.39999962,0,0,70.69,18.79
2024/3/5 1:47,24.39999962,0,0,70.51,18.75
2024/3/5 1:48,24.39999962,0,0,70.26,18.75
2024/3/5 1:49,24.39999962,0,0,70.53,18.7
2024/3/5 1:50,24.39999962,0,0,70.67,18.7
2024/3/5 1:51,24.39999962,0,0,71.11,18.7
2024/3/5 1:52,24.39999962,0,0,72.67,18.7
2024/3/5 1:53,24.39999962,0,0,73.14,18.7
2024/3/5 1:54,24.20000076,0,0,73.76,18.6
2024/3/5 1:55,24.20000076,0,0,75.03,18.5
2024/3/5 1:56,24.20000076,0,0,75.67,18.4
2024/3/5 1:57,24.20000076,0,0,76.55,18.29
2024/3/5 1:58,24.20000076,0,0,77.33,18.29
2024/3/5 1:59,24.20000076,0,0,76.25,18.2
2024/3/5 2:00,24.20000076,0,0,76.58,18.2
2024/3/5 2:01,24.20000076,0,0,76.58,18.2
2024/3/5 2:02,24.20000076,0,0,76.49,18.2
2024/3/5 2:03,24.20000076,0,0,76.82,18.2
2024/3/5 2:04,24,0,0,77.3,18.2
2024/3/5 2:05,24,0,0,77.24,18.2
2024/3/5 2:06,24,0,0,77.12,18.1
2024/3/5 2:07,24,0,0,77.69,18.1
2024/3/5 2:08,24,0,0,78,18.1
2024/3/5 2:09,24,0,0,78.14,18.04
2024/3/5 2:10,24,0,0,78.22,18
2024/3/5 2:11,24,0,0,78.14,18
2024/3/5 2:12,24,0,0,77.87,18
2024/3/5 2:13,24,0,0,77.65,18
2024/3/5 2:14,24,0,0,77.94,18
2024/3/5 2:15,23.79999924,0,0,77.73,18
2024/3/5 2:16,23.79999924,0,0,77.99,18
2024/3/5 2:17,23.79999924,0,0,78.16,18
2024/3/5 2:18,23.79999924,0,0,78.32,18
2024/3/5 2:19,23.79999924,0,0,78.68,18
2024/3/5 2:20,23.79999924,0,0,78.58,17.95
2024/3/5 2:21,23.79999924,0,0,78.89,17.9
2024/3/5 2:22,23.79999924,0,0,79.15,17.9
2024/3/5 2:23,23.79999924,0,0,79.33,17.9
2024/3/5 2:24,23.79999924,0,0,79.33,17.85
2024/3/5 2:25,23.79999924,0,0,79.44,17.79
2024/3/5 2:26,23.79999924,0,0,79.58,17.79
2024/3/5 2:27,23.79999924,0,0,79.37,17.79
2024/3/5 2:28,23.79999924,0,0,78.86,17.79
2024/3/5 2:29,23.60000038,0,0,79,17.79
2024/3/5 2:30,23.60000038,0,0,79.01,17.79
2024/3/5 2:31,23.60000038,0,0,79.06,17.79
2024/3/5 2:32,23.60000038,0,0,79.81,17.79
2024/3/5 2:33,23.60000038,0,0,79.81,17.79
2024/3/5 2:34,23.60000038,0,0,80.01,17.79
2024/3/5 2:35,23.60000038,0,0,80.01,17.79
2024/3/5 2:36,23.60000038,0,0,80.87,17.7
2024/3/5 2:37,23.60000038,0,0,80.29,17.7
2024/3/5 2:38,23.60000038,0,0,79.57,17.79
2024/3/5 2:39,23.60000038,0,0,79.37,17.85
2024/3/5 2:40,23.60000038,0,0,79.3,17.9
2024/3/5 2:41,23.60000038,0,0,79.72,17.9
2024/3/5 2:42,23.60000038,0,0,79.76,17.9
2024/3/5 2:43,23.60000038,0,0,79.33,17.9
2024/3/5 2:44,23.60000038,0,0,79.4,17.9
2024/3/5 2:45,23.60000038,0,0,79.75,17.9
2024/3/5 2:46,23.60000038,0,0,80.06,17.79
2024/3/5 2:47,23.60000038,0,0,80.26,17.79
2024/3/5 2:48,23.39999962,0,0,80.3,17.79
2024/3/5 2:49,23.39999962,0,0,80.28,17.79
2024/3/5 2:50,23.39999962,0,0,80.58,17.79
2024/3/5 2:51,23.39999962,0,0,80.49,17.79
2024/3/5 2:52,23.39999962,0,0,80.29,17.79
2024/3/5 2:53,23.39999962,0,0,79.87,17.79
2024/3/5 2:54,23.39999962,0,0,79.35,17.85
2024/3/5 2:55,23.39999962,0,0,78.79,17.9
2024/3/5 2:56,23.39999962,0,0,78.25,18
2024/3/5 2:57,23.39999962,0,0,78,18
2024/3/5 2:58,23.39999962,0,0,77.87,18
2024/3/5 2:59,23.39999962,0,0,77.89,18
2024/3/5 3:00,23.39999962,0,0,78.29,18
2024/3/5 3:01,23.39999962,0,0,78.61,18
2024/3/5 3:02,23.39999962,0,0,78.87,17.95
2024/3/5 3:03,23.39999962,0,0,79.06,17.9
2024/3/5 3:04,23.39999962,0,0,78.94,17.9
2024/3/5 3:05,23.39999962,0,0,78.71,17.95
2024/3/5 3:06,23.39999962,0,0,78.43,18
2024/3/5 3:07,23.39999962,0,0,78.56,18
2024/3/5 3:08,23.39999962,0,0,78.65,18
2024/3/5 3:09,23.39999962,0,0,78.48,18
2024/3/5 3:10,23.39999962,0,0,78.33,18
2024/3/5 3:11,23.39999962,0,0,78.23,18
2024/3/5 3:12,23.39999962,0,0,78.26,18
2024/3/5 3:13,23.39999962,0,0,78.44,18
2024/3/5 3:14,23.39999962,0,0,78.46,18
2024/3/5 3:15,23.39999962,0,0,78.24,18
2024/3/5 3:16,23.39999962,0,0,77.87,18.04
2024/3/5 3:17,23.20000076,0,0,77.62,18.1
2024/3/5 3:18,23.20000076,0,0,77.14,18.15
2024/3/5 3:19,23.20000076,0,0,76.92,18.2
2024/3/5 3:20,23.20000076,0,0,77.01,18.2
2024/3/5 3:21,23.20000076,0,0,77.12,18.2
2024/3/5 3:22,23.20000076,0,0,77.06,18.2
2024/3/5 3:23,23.20000076,0,0,77.18,18.15
2024/3/5 3:24,23.20000076,0,0,77.28,18.1
2024/3/5 3:25,23.20000076,0,0,77.49,18.1
2024/3/5 3:26,23.20000076,0,0,77.49,18.1
2024/3/5 3:27,23.20000076,0,0,77.18,18.15
2024/3/5 3:28,23.20000076,0,0,76.94,18.25
2024/3/5 3:29,23.20000076,0,0,76.72,18.29
2024/3/5 3:30,23.20000076,0,0,76.5,18.29
2024/3/5 3:31,23.20000076,0,0,76.32,18.35
2024/3/5 3:32,23.20000076,0,0,76.11,18.4
2024/3/5 3:33,23.20000076,0,0,76.06,18.4
2024/3/5 3:34,23.20000076,0,0,76.05,18.4
2024/3/5 3:35,23.20000076,0,0,75.87,18.4
2024/3/5 3:36,23.20000076,0,0,75.68,18.5
2024/3/5 3:37,23.20000076,0,0,75.67,18.5
2024/3/5 3:38,23.20000076,0,0,75.75,18.4
2024/3/5 3:39,23.20000076,0,0,75.96,18.4
2024/3/5 3:40,23.20000076,0,0,76.31,18.35
2024/3/5 3:41,23.20000076,0,0,76.58,18.29
2024/3/5 3:42,23.20000076,0,0,76.97,18.29
2024/3/5 3:43,23.20000076,0,0,77.37,18.25
2024/3/5 3:44,23.20000076,0,0,77.61,18.2
2024/3/5 3:45,23.20000076,0,0,77.97,18.2
2024/3/5 3:46,23.20000076,0,0,77.99,18.2
2024/3/5 3:47,23.20000076,0,0,78.07,18.25
2024/3/5 3:48,23.20000076,0,0,77.73,18.35
2024/3/5 3:49,23.20000076,0,0,77.42,18.45
2024/3/5 3:50,23.20000076,0,0,77.36,18.5
2024/3/5 3:51,23.20000076,0,0,77.5,18.5
2024/3/5 3:52,23.20000076,0,0,77.53,18.5
2024/3/5 3:53,23.20000076,0,0,77.26,18.54
2024/3/5 3:54,23.20000076,0,0,77.21,18.6
2024/3/5 3:55,23.20000076,0,0,77.06,18.6
2024/3/5 3:56,23.20000076,0,0,77.03,18.6
2024/3/5 3:57,23.20000076,0,0,76.94,18.6
2024/3/5 3:58,23.20000076,0,0,76.66,18.7
2024/3/5 3:59,23.20000076,0,0,75.82,18.79
2024/3/5 4:00,23.20000076,0,0,75.19,18.9
2024/3/5 4:01,23.20000076,0,0,74.35,19.04
2024/3/5 4:02,23.20000076,0,0,73.67,19.15
2024/3/5 4:03,23.20000076,0,0,72.79,19.25
2024/3/5 4:04,23.20000076,0,0,72.4,19.29
2024/3/5 4:05,23.20000076,0,0,72.12,19.35
2024/3/5 4:06,23.20000076,0,0,71.94,19.4
2024/3/5 4:07,23.20000076,0,0,71.98,19.4
2024/3/5 4:08,23.20000076,0,0,72.03,19.29
2024/3/5 4:09,23.20000076,0,0,72.12,19.29
2024/3/5 4:10,23.20000076,0,0,72.16,19.29
2024/3/5 4:11,23.39999962,0,0,72.16,19.29
2024/3/5 4:12,23.39999962,0,0,72.18,19.29
2024/3/5 4:13,23.39999962,0,0,72.24,19.29
2024/3/5 4:14,23.39999962,0,0,72.61,19.25
2024/3/5 4:15,23.39999962,0,0,72.78,19.2
2024/3/5 4:16,23.39999962,0,0,72.66,19.2
2024/3/5 4:17,23.39999962,0,0,72.82,19.2
2024/3/5 4:18,23.39999962,0,0,73.05,19.1
2024/3/5 4:19,23.39999962,0,0,73,19.1
2024/3/5 4:20,23.39999962,0,0,72.57,19.2
2024/3/5 4:21,23.39999962,0,0,72.6,19.2
2024/3/5 4:22,23.39999962,0,0,72.69,19.1
2024/3/5 4:23,23.39999962,0,0,72.37,19.2
2024/3/5 4:24,23.39999962,0,0,72.3,19.2
2024/3/5 4:25,23.39999962,0,0,72.26,19.2
2024/3/5 4:26,23.39999962,0,0,72.62,19.2
2024/3/5 4:27,23.39999962,0,0,73.07,19.1
2024/3/5 4:28,23.39999962,0,0,73.25,19
2024/3/5 4:29,23.39999962,0,0,73.33,19
2024/3/5 4:30,23.39999962,0,0,73.41,19
2024/3/5 4:31,23.39999962,0,0,73.9,19
2024/3/5 4:32,23.39999962,0,0,74.28,18.9
2024/3/5 4:33,23.39999962,0,0,74.42,18.9
2024/3/5 4:34,23.39999962,0,0,74.25,18.9
2024/3/5 4:35,23.39999962,0,0,74.06,18.95
2024/3/5 4:36,23.39999962,0,0,74.03,19
2024/3/5 4:37,23.39999962,0,0,74.33,18.9
2024/3/5 4:38,23.39999962,0,0,74.62,18.85
2024/3/5 4:39,23.39999962,0,0,74.73,18.79
2024/3/5 4:40,23.39999962,0,0,74.62,18.9
2024/3/5 4:41,23.39999962,0,0,74.39,18.9
2024/3/5 4:42,23.39999962,0,0,74.61,18.9
2024/3/5 4:43,23.39999962,0,0,74.92,18.85
2024/3/5 4:44,23.39999962,0,0,75.12,18.79
2024/3/5 4:45,23.39999962,0,0,75.28,18.79
2024/3/5 4:46,23.39999962,0,0,75.55,18.75
2024/3/5 4:47,23.39999962,0,0,75.44,18.79
2024/3/5 4:48,23.39999962,0,0,75.39,18.79
2024/3/5 4:49,23.39999962,0,0,75.66,18.75
2024/3/5 4:50,23.39999962,0,0,75.78,18.7
2024/3/5 4:51,23.39999962,0,0,75.83,18.7
2024/3/5 4:52,23.39999962,0,0,75.81,18.7
2024/3/5 4:53,23.39999962,0,0,76,18.7
2024/3/5 4:54,23.39999962,0,0,76,18.7
2024/3/5 4:55,23.39999962,0,0,75.78,18.79
2024/3/5 4:56,23.39999962,0,0,75.89,18.75
2024/3/5 4:57,23.39999962,0,0,76.11,18.7
2024/3/5 4:58,23.39999962,0,0,76.15,18.7
2024/3/5 4:59,23.39999962,0,0,76.35,18.7
2024/3/5 5:00,23.39999962,0,0,76.4,18.7
2024/3/5 5:01,23.39999962,0,0,76.54,18.65
2024/3/5 5:02,23.39999962,0,0,76.68,18.6
2024/3/5 5:03,23.39999962,0,0,76.86,18.6
2024/3/5 5:04,23.39999962,0,0,76.98,18.6
2024/3/5 5:05,23.39999962,0,0,77.17,18.54
2024/3/5 5:06,23.39999962,0,0,77.26,18.5
2024/3/5 5:07,23.39999962,0,0,77.44,18.5
2024/3/5 5:08,23.39999962,0,0,77.75,18.45
2024/3/5 5:09,23.39999962,0,0,77.86,18.4
2024/3/5 5:10,23.39999962,0,0,77.87,18.45
2024/3/5 5:11,23.39999962,0,0,78.05,18.4
